"WORD";"FREQUENCY";"NOOFFILES";"TF";"IDF";"TFIDF";"FLAG"
"sex";1.0;1.0;0.0;0.0;0.0;1.0
"spat";1.0;1.0;0.0;0.0;0.0;1.0
"homecome";1.0;1.0;0.0;0.0;0.0;1.0
"elangovan";1.0;1.0;0.0;0.0;0.0;1.0
"gyanendra";1.0;1.0;0.0;0.0;0.0;1.0
"sahebganj";1.0;1.0;0.0;0.0;0.0;1.0
"reward";4.0;4.0;0.0;0.0;0.0;1.0
"salute";1.0;1.0;0.0;0.0;0.0;1.0
"pollut";1.0;1.0;0.0;0.0;0.0;1.0
"parasbhai";1.0;1.0;0.0;0.0;0.0;1.0
"royal";1.0;1.0;0.0;0.0;0.0;1.0
"atul";1.0;1.0;0.0;0.0;0.0;1.0
"kasturbhai";1.0;1.0;0.0;0.0;0.0;1.0
"barhait";3.0;2.0;0.0;0.0;0.0;1.0
"jkpcc";6.0;2.0;0.0;0.0;0.0;1.0
"england";2.0;1.0;0.0;0.0;0.0;1.0
"molie";1.0;1.0;0.0;0.0;0.0;1.0
"sambit";2.0;2.0;0.0;0.0;0.0;1.0
"patra";2.0;2.0;0.0;0.0;0.0;1.0
"inevit";1.0;1.0;0.0;0.0;0.0;1.0
"muzzafar";1.0;1.0;0.0;0.0;0.0;1.0
"coast";3.0;2.0;0.0;0.0;0.0;1.0
"biodata";1.0;1.0;0.0;0.0;0.0;1.0
"sb";1.0;1.0;0.0;0.0;0.0;1.0
"varanasi";9.0;3.0;0.0;0.0;0.0;1.0
"congress";841.0;256.0;0.0;0.0;0.0;1.0
"azad";36.0;14.0;0.0;0.0;0.0;1.0
"nc";162.0;56.0;0.0;0.0;0.0;1.0
"bhaderwah";7.0;2.0;0.0;0.0;0.0;1.0
"doda";10.0;6.0;0.0;0.0;0.0;1.0
"jammu";291.0;106.0;0.0;0.0;0.0;1.0
"coalit";52.0;30.0;0.0;0.0;0.0;1.0
"abdul";16.0;13.0;0.0;0.0;0.0;1.0
"project";41.0;27.0;0.0;0.0;0.0;1.0
"poll";282.0;156.0;0.0;0.0;0.0;1.0
"pdp";334.0;76.0;0.0;0.0;0.0;1.0
"work";65.0;46.0;0.0;0.0;0.0;1.0
"chenab";8.0;6.0;0.0;0.0;0.0;1.0
"omar";110.0;41.0;0.0;0.0;0.0;1.0
"regime";6.0;4.0;0.0;0.0;0.0;1.0
"seat";250.0;109.0;0.0;0.0;0.0;1.0
"opposit";283.0;124.0;0.0;0.0;0.0;1.0
"fulfil";5.0;5.0;0.0;0.0;0.0;1.0
"politic";115.0;78.0;0.0;0.0;0.0;1.0
"wani";6.0;4.0;0.0;0.0;0.0;1.0
"rather";6.0;6.0;0.0;0.0;0.0;1.0
"inderwal";4.0;3.0;0.0;0.0;0.0;1.0
"half";11.0;9.0;0.0;0.0;0.0;1.0
"asia";3.0;3.0;0.0;0.0;0.0;1.0
"hospital";10.0;9.0;0.0;0.0;0.0;1.0
"house";209.0;100.0;0.0;0.0;0.0;1.0
"panchayat";9.0;8.0;0.0;0.0;0.0;1.0
"banihal";6.0;4.0;0.0;0.0;0.0;1.0
"chairman";37.0;20.0;0.0;0.0;0.0;1.0
"complet";4.0;4.0;0.0;0.0;0.0;1.0
"security";62.0;40.0;0.0;0.0;0.0;1.0
"area";68.0;52.0;0.0;0.0;0.0;1.0
"nabi";17.0;16.0;0.0;0.0;0.0;1.0
"ramban";5.0;3.0;0.0;0.0;0.0;1.0
"tenure";19.0;17.0;0.0;0.0;0.0;1.0
"report";69.0;51.0;0.0;0.0;0.0;1.0
"card";14.0;7.0;0.0;0.0;0.0;1.0
"university";12.0;10.0;0.0;0.0;0.0;1.0
"constitut";35.0;25.0;0.0;0.0;0.0;1.0
"saifuddin";10.0;10.0;0.0;0.0;0.0;1.0
"candidate";214.0;100.0;0.0;0.0;0.0;1.0
"sharief";5.0;4.0;0.0;0.0;0.0;1.0
"govt";54.0;51.0;0.0;0.0;0.0;1.0
"row";21.0;17.0;0.0;0.0;0.0;1.0
"pace";3.0;3.0;0.0;0.0;0.0;1.0
"road";68.0;37.0;0.0;0.0;0.0;1.0
"nominate";11.0;8.0;0.0;0.0;0.0;1.0
"majid";2.0;2.0;0.0;0.0;0.0;1.0
"employ";23.0;19.0;0.0;0.0;0.0;1.0
"year";242.0;148.0;0.0;0.0;0.0;1.0
"goal";11.0;11.0;0.0;0.0;0.0;1.0
"j";124.0;93.0;0.0;0.0;0.0;1.0
"k";146.0;102.0;0.0;0.0;0.0;1.0
"committee";70.0;44.0;0.0;0.0;0.0;1.0
"land";77.0;32.0;0.0;0.0;0.0;1.0
"garden";7.0;3.0;0.0;0.0;0.0;1.0
"resent";3.0;3.0;0.0;0.0;0.0;1.0
"food";32.0;22.0;0.0;0.0;0.0;1.0
"soz";22.0;10.0;0.0;0.0;0.0;1.0
"compuls";3.0;3.0;0.0;0.0;0.0;1.0
"creation";9.0;7.0;0.0;0.0;0.0;1.0
"rahim";6.0;6.0;0.0;0.0;0.0;1.0
"cong";27.0;24.0;0.0;0.0;0.0;1.0
"develop";148.0;88.0;0.0;0.0;0.0;1.0
"shift";5.0;5.0;0.0;0.0;0.0;1.0
"tourist";7.0;7.0;0.0;0.0;0.0;1.0
"abdullah";74.0;45.0;0.0;0.0;0.0;1.0
"prof";6.0;6.0;0.0;0.0;0.0;1.0
"tuesday";75.0;57.0;0.0;0.0;0.0;1.0
"ghulam";27.0;24.0;0.0;0.0;0.0;1.0
"local";8.0;7.0;0.0;0.0;0.0;1.0
"campu";3.0;3.0;0.0;0.0;0.0;1.0
"percept";5.0;5.0;0.0;0.0;0.0;1.0
"empower";6.0;6.0;0.0;0.0;0.0;1.0
"mohammad";48.0;37.0;0.0;0.0;0.0;1.0
"anti";16.0;11.0;0.0;0.0;0.0;1.0
"youth";60.0;33.0;0.0;0.0;0.0;1.0
"niaz";2.0;1.0;0.0;0.0;0.0;1.0
"tulip";1.0;1.0;0.0;0.0;0.0;1.0
"main";1.0;1.0;0.0;0.0;0.0;1.0
"ration";1.0;1.0;0.0;0.0;0.0;1.0
"gandoh";1.0;1.0;0.0;0.0;0.0;1.0
"haj";1.0;1.0;0.0;0.0;0.0;1.0
"pul";1.0;1.0;0.0;0.0;0.0;1.0
"specialty";1.0;1.0;0.0;0.0;0.0;1.0
"circuit";1.0;1.0;0.0;0.0;0.0;1.0
"amarnath";1.0;1.0;0.0;0.0;0.0;1.0
"challenger";1.0;1.0;0.0;0.0;0.0;1.0
"bhagat";8.0;2.0;0.0;0.0;0.0;1.0
"rss";62.0;33.0;0.0;0.0;0.0;1.0
"gumla";7.0;2.0;0.0;0.0;0.0;1.0
"oraon";4.0;2.0;0.0;0.0;0.0;1.0
"ngo";10.0;8.0;0.0;0.0;0.0;1.0
"ashram";4.0;3.0;0.0;0.0;0.0;1.0
"headquarter";22.0;17.0;0.0;0.0;0.0;1.0
"friend";15.0;12.0;0.0;0.0;0.0;1.0
"crore";92.0;36.0;0.0;0.0;0.0;1.0
"jharkhand";179.0;57.0;0.0;0.0;0.0;1.0
"group";55.0;43.0;0.0;0.0;0.0;1.0
"office";53.0;36.0;0.0;0.0;0.0;1.0
"initi";21.0;15.0;0.0;0.0;0.0;1.0
"self";27.0;13.0;0.0;0.0;0.0;1.0
"contrast";4.0;4.0;0.0;0.0;0.0;1.0
"majority";76.0;56.0;0.0;0.0;0.0;1.0
"block";31.0;16.0;0.0;0.0;0.0;1.0
"uttar";30.0;22.0;0.0;0.0;0.0;1.0
"asset";23.0;12.0;0.0;0.0;0.0;1.0
"tribe";2.0;2.0;0.0;0.0;0.0;1.0
"man";42.0;29.0;0.0;0.0;0.0;1.0
"power";198.0;118.0;0.0;0.0;0.0;1.0
"nominee";14.0;12.0;0.0;0.0;0.0;1.0
"product";13.0;10.0;0.0;0.0;0.0;1.0
"kamlesh";2.0;2.0;0.0;0.0;0.0;1.0
"graduate";3.0;3.0;0.0;0.0;0.0;1.0
"latehar";6.0;4.0;0.0;0.0;0.0;1.0
"eye";22.0;15.0;0.0;0.0;0.0;1.0
"vote";163.0;84.0;0.0;0.0;0.0;1.0
"bharti";2.0;2.0;0.0;0.0;0.0;1.0
"bhawan";5.0;5.0;0.0;0.0;0.0;1.0
"pradesh";71.0;46.0;0.0;0.0;0.0;1.0
"threat";15.0;14.0;0.0;0.0;0.0;1.0
"churche";5.0;4.0;0.0;0.0;0.0;1.0
"number";80.0;65.0;0.0;0.0;0.0;1.0
"role";52.0;38.0;0.0;0.0;0.0;1.0
"ranchi";22.0;10.0;0.0;0.0;0.0;1.0
"builde";13.0;8.0;0.0;0.0;0.0;1.0
"legislate";73.0;56.0;0.0;0.0;0.0;1.0
"wing";16.0;14.0;0.0;0.0;0.0;1.0
"ideologue";2.0;2.0;0.0;0.0;0.0;1.0
"region";81.0;38.0;0.0;0.0;0.0;1.0
"vigyan";2.0;2.0;0.0;0.0;0.0;1.0
"favour";24.0;23.0;0.0;0.0;0.0;1.0
"fund";102.0;37.0;0.0;0.0;0.0;1.0
"board";32.0;21.0;0.0;0.0;0.0;1.0
"maoist";18.0;9.0;0.0;0.0;0.0;1.0
"interview";20.0;12.0;0.0;0.0;0.0;1.0
"rs";105.0;48.0;0.0;0.0;0.0;1.0
"women";67.0;39.0;0.0;0.0;0.0;1.0
"kendra";8.0;2.0;0.0;0.0;0.0;1.0
"clout";3.0;3.0;0.0;0.0;0.0;1.0
"village";83.0;32.0;0.0;0.0;0.0;1.0
"absence";18.0;13.0;0.0;0.0;0.0;1.0
"rai";10.0;8.0;0.0;0.0;0.0;1.0
"grant";5.0;5.0;0.0;0.0;0.0;1.0
"posit";38.0;27.0;0.0;0.0;0.0;1.0
"advice";3.0;3.0;0.0;0.0;0.0;1.0
"vikas";5.0;5.0;0.0;0.0;0.0;1.0
"ashok";11.0;10.0;0.0;0.0;0.0;1.0
"azamgarh";11.0;3.0;0.0;0.0;0.0;1.0
"student";26.0;12.0;0.0;0.0;0.0;1.0
"help";17.0;16.0;0.0;0.0;0.0;1.0
"tribals";17.0;9.0;0.0;0.0;0.0;1.0
"root";7.0;5.0;0.0;0.0;0.0;1.0
"place";80.0;67.0;0.0;0.0;0.0;1.0
"relate";15.0;14.0;0.0;0.0;0.0;1.0
"resistance";5.0;5.0;0.0;0.0;0.0;1.0
"jungle";7.0;5.0;0.0;0.0;0.0;1.0
"today";75.0;64.0;0.0;0.0;0.0;1.0
"presence";16.0;15.0;0.0;0.0;0.0;1.0
"lohardaga";3.0;3.0;0.0;0.0;0.0;1.0
"cm";165.0;88.0;0.0;0.0;0.0;1.0
"vb";9.0;1.0;0.0;0.0;0.0;1.0
"bishunpur";6.0;1.0;0.0;0.0;0.0;1.0
"netarhat";2.0;1.0;0.0;0.0;0.0;1.0
"cid";1.0;1.0;0.0;0.0;0.0;1.0
"raote";3.0;2.0;0.0;0.0;0.0;1.0
"kadam";3.0;2.0;0.0;0.0;0.0;1.0
"rawal";3.0;3.0;0.0;0.0;0.0;1.0
"highly";4.0;4.0;0.0;0.0;0.0;1.0
"administrate";12.0;11.0;0.0;0.0;0.0;1.0
"phd";1.0;1.0;0.0;0.0;0.0;1.0
"young";1.0;1.0;0.0;0.0;0.0;1.0
"mahua";1.0;1.0;0.0;0.0;0.0;1.0
"wonder";1.0;1.0;0.0;0.0;0.0;1.0
"yahoo";2.0;2.0;0.0;0.0;0.0;1.0
"kharswan";2.0;2.0;0.0;0.0;0.0;1.0
"amenity";2.0;2.0;0.0;0.0;0.0;1.0
"quartz";8.0;2.0;0.0;0.0;0.0;1.0
"rajgar";1.0;1.0;0.0;0.0;0.0;1.0
"bhderwah";1.0;1.0;0.0;0.0;0.0;1.0
"dukson";1.0;1.0;0.0;0.0;0.0;1.0
"vosun";1.0;1.0;0.0;0.0;0.0;1.0
"margan";1.0;1.0;0.0;0.0;0.0;1.0
"nscn";1.0;1.0;0.0;0.0;0.0;1.0
"warrior";1.0;1.0;0.0;0.0;0.0;1.0
"irrigate";5.0;2.0;0.0;0.0;0.0;1.0
"mindset";5.0;4.0;0.0;0.0;0.0;1.0
"grievance";7.0;7.0;0.0;0.0;0.0;1.0
"babanrao";1.0;1.0;0.0;0.0;0.0;1.0
"vidhan";1.0;1.0;0.0;0.0;0.0;1.0
"amrish";1.0;1.0;0.0;0.0;0.0;1.0
"lonikar";1.0;1.0;0.0;0.0;0.0;1.0
"acharya";1.0;1.0;0.0;0.0;0.0;1.0
"gogoi";9.0;8.0;0.0;0.0;0.0;1.0
"jay";2.0;2.0;0.0;0.0;0.0;1.0
"choru";2.0;2.0;0.0;0.0;0.0;1.0
"sen";3.0;3.0;0.0;0.0;0.0;1.0
"burdwan";19.0;8.0;0.0;0.0;0.0;1.0
"ii";6.0;3.0;0.0;0.0;0.0;1.0
"kalyan";5.0;4.0;0.0;0.0;0.0;1.0
"nath";12.0;8.0;0.0;0.0;0.0;1.0
"mulayam";31.0;14.0;0.0;0.0;0.0;1.0
"fertil";2.0;2.0;0.0;0.0;0.0;1.0
"amit";82.0;51.0;0.0;0.0;0.0;1.0
"ministership";5.0;5.0;0.0;0.0;0.0;1.0
"devendra";31.0;22.0;0.0;0.0;0.0;1.0
"pwd";3.0;3.0;0.0;0.0;0.0;1.0
"oath";12.0;9.0;0.0;0.0;0.0;1.0
"finer";1.0;1.0;0.0;0.0;0.0;1.0
"vasan";22.0;4.0;0.0;0.0;0.0;1.0
"mla";68.0;41.0;0.0;0.0;0.0;1.0
"uttarakhand";4.0;3.0;0.0;0.0;0.0;1.0
"sonawari";7.0;4.0;0.0;0.0;0.0;1.0
"ladakh";11.0;7.0;0.0;0.0;0.0;1.0
"kangan";9.0;4.0;0.0;0.0;0.0;1.0
"gurez";5.0;3.0;0.0;0.0;0.0;1.0
"nobra";4.0;2.0;0.0;0.0;0.0;1.0
"fray";16.0;11.0;0.0;0.0;0.0;1.0
"segment";16.0;13.0;0.0;0.0;0.0;1.0
"zanskar";3.0;2.0;0.0;0.0;0.0;1.0
"bandipora";4.0;2.0;0.0;0.0;0.0;1.0
"fortune";5.0;5.0;0.0;0.0;0.0;1.0
"female";5.0;4.0;0.0;0.0;0.0;1.0
"re";23.0;22.0;0.0;0.0;0.0;1.0
"note";12.0;10.0;0.0;0.0;0.0;1.0
"repres";13.0;12.0;0.0;0.0;0.0;1.0
"total";18.0;15.0;0.0;0.0;0.0;1.0
"a";59.0;49.0;0.0;0.0;0.0;1.0
"start";6.0;6.0;0.0;0.0;0.0;1.0
"lone";25.0;16.0;0.0;0.0;0.0;1.0
"luck";2.0;2.0;0.0;0.0;0.0;1.0
"mian";4.0;2.0;0.0;0.0;0.0;1.0
"weather";9.0;9.0;0.0;0.0;0.0;1.0
"aspir";6.0;4.0;0.0;0.0;0.0;1.0
"sajad";8.0;8.0;0.0;0.0;0.0;1.0
"khan";8.0;7.0;0.0;0.0;0.0;1.0
"leh";3.0;1.0;0.0;0.0;0.0;1.0
"gurezi";1.0;1.0;0.0;0.0;0.0;1.0
"busi";22.0;16.0;0.0;0.0;0.0;1.0
"kakoli";2.0;2.0;0.0;0.0;0.0;1.0
"samajwadi";33.0;25.0;0.0;0.0;0.0;1.0
"well";11.0;8.0;0.0;0.0;0.0;1.0
"ghosh";4.0;2.0;0.0;0.0;0.0;1.0
"noon";11.0;7.0;0.0;0.0;0.0;1.0
"ratna";6.0;6.0;0.0;0.0;0.0;1.0
"police";75.0;40.0;0.0;0.0;0.0;1.0
"list";45.0;26.0;0.0;0.0;0.0;1.0
"trinamool";74.0;45.0;0.0;0.0;0.0;1.0
"sp";53.0;25.0;0.0;0.0;0.0;1.0
"request";19.0;14.0;0.0;0.0;0.0;1.0
"introduct";3.0;3.0;0.0;0.0;0.0;1.0
"shoute";8.0;8.0;0.0;0.0;0.0;1.0
"establish";8.0;4.0;0.0;0.0;0.0;1.0
"sumitra";10.0;10.0;0.0;0.0;0.0;1.0
"hour";95.0;67.0;0.0;0.0;0.0;1.0
"question";104.0;73.0;0.0;0.0;0.0;1.0
"mahajan";16.0;13.0;0.0;0.0;0.0;1.0
"issue";337.0;162.0;0.0;0.0;0.0;1.0
"ahamed";1.0;1.0;0.0;0.0;0.0;1.0
"idris";1.0;1.0;0.0;0.0;0.0;1.0
"dey";1.0;1.0;0.0;0.0;0.0;1.0
"nag";1.0;1.0;0.0;0.0;0.0;1.0
"sultan";1.0;1.0;0.0;0.0;0.0;1.0
"plank";5.0;5.0;0.0;0.0;0.0;1.0
"rest";12.0;12.0;0.0;0.0;0.0;1.0
"fight";15.0;14.0;0.0;0.0;0.0;1.0
"induct";7.0;6.0;0.0;0.0;0.0;1.0
"procedure";5.0;4.0;0.0;0.0;0.0;1.0
"mayawati";10.0;5.0;0.0;0.0;0.0;1.0
"rangasayee";1.0;1.0;0.0;0.0;0.0;1.0
"arena";2.0;2.0;0.0;0.0;0.0;1.0
"retent";2.0;2.0;0.0;0.0;0.0;1.0
"lekhi";2.0;2.0;0.0;0.0;0.0;1.0
"star";9.0;6.0;0.0;0.0;0.0;1.0
"bee";3.0;2.0;0.0;0.0;0.0;1.0
"everything";13.0;11.0;0.0;0.0;0.0;1.0
"insist";2.0;2.0;0.0;0.0;0.0;1.0
"sound";2.0;2.0;0.0;0.0;0.0;1.0
"map";5.0;5.0;0.0;0.0;0.0;1.0
"hindi";16.0;5.0;0.0;0.0;0.0;1.0
"device";2.0;2.0;0.0;0.0;0.0;1.0
"indiscret";2.0;2.0;0.0;0.0;0.0;1.0
"randeep";2.0;2.0;0.0;0.0;0.0;1.0
"slur";1.0;1.0;0.0;0.0;0.0;1.0
"nhpc";1.0;1.0;0.0;0.0;0.0;1.0
"resumpt";1.0;1.0;0.0;0.0;0.0;1.0
"frp";1.0;1.0;0.0;0.0;0.0;1.0
"formal";2.0;2.0;0.0;0.0;0.0;1.0
"azadi";2.0;1.0;0.0;0.0;0.0;1.0
"auctione";1.0;1.0;0.0;0.0;0.0;1.0
"siddaramaiah";6.0;3.0;0.0;0.0;0.0;1.0
"lobbye";1.0;1.0;0.0;0.0;0.0;1.0
"zhimomi";1.0;1.0;0.0;0.0;0.0;1.0
"gathere";4.0;4.0;0.0;0.0;0.0;1.0
"soldier";7.0;5.0;0.0;0.0;0.0;1.0
"obstacle";2.0;2.0;0.0;0.0;0.0;1.0
"mohan";11.0;10.0;0.0;0.0;0.0;1.0
"dor";2.0;1.0;0.0;0.0;0.0;1.0
"compounde";2.0;1.0;0.0;0.0;0.0;1.0
"sasikala";2.0;1.0;0.0;0.0;0.0;1.0
"pendency";1.0;1.0;0.0;0.0;0.0;1.0
"impedi";1.0;1.0;0.0;0.0;0.0;1.0
"litigate";1.0;1.0;0.0;0.0;0.0;1.0
"cc";1.0;1.0;0.0;0.0;0.0;1.0
"desai";11.0;6.0;0.0;0.0;0.0;1.0
"firm";16.0;10.0;0.0;0.0;0.0;1.0
"scheme";42.0;21.0;0.0;0.0;0.0;1.0
"advance";3.0;3.0;0.0;0.0;0.0;1.0
"palakkad";2.0;2.0;0.0;0.0;0.0;1.0
"editorial";8.0;3.0;0.0;0.0;0.0;1.0
"clarity";5.0;5.0;0.0;0.0;0.0;1.0
"mausoleum";1.0;1.0;0.0;0.0;0.0;1.0
"purchase";3.0;2.0;0.0;0.0;0.0;1.0
"discord";2.0;2.0;0.0;0.0;0.0;1.0
"elig";1.0;1.0;0.0;0.0;0.0;1.0
"due";2.0;1.0;0.0;0.0;0.0;1.0
"lollipop";2.0;1.0;0.0;0.0;0.0;1.0
"wine";1.0;1.0;0.0;0.0;0.0;1.0
"bottle";1.0;1.0;0.0;0.0;0.0;1.0
"rana";2.0;2.0;0.0;0.0;0.0;1.0
"bahujan";4.0;4.0;0.0;0.0;0.0;1.0
"possess";1.0;1.0;0.0;0.0;0.0;1.0
"modiji";7.0;6.0;0.0;0.0;0.0;1.0
"relationship";11.0;10.0;0.0;0.0;0.0;1.0
"presidnetship";2.0;2.0;0.0;0.0;0.0;1.0
"goa";5.0;5.0;0.0;0.0;0.0;1.0
"aske";1.0;1.0;0.0;0.0;0.0;1.0
"apologise";1.0;1.0;0.0;0.0;0.0;1.0
"continuate";5.0;5.0;0.0;0.0;0.0;1.0
"sequence";1.0;1.0;0.0;0.0;0.0;1.0
"strife";1.0;1.0;0.0;0.0;0.0;1.0
"agrico";1.0;1.0;0.0;0.0;0.0;1.0
"mirs";1.0;1.0;0.0;0.0;0.0;1.0
"yawar";1.0;1.0;0.0;0.0;0.0;1.0
"beighs";1.0;1.0;0.0;0.0;0.0;1.0
"taxpayer";1.0;1.0;0.0;0.0;0.0;1.0
"pk";2.0;2.0;0.0;0.0;0.0;1.0
"maharastra";1.0;1.0;0.0;0.0;0.0;1.0
"carpet";2.0;2.0;0.0;0.0;0.0;1.0
"mainfestos";1.0;1.0;0.0;0.0;0.0;1.0
"bura";1.0;1.0;0.0;0.0;0.0;1.0
"ittehadul";1.0;1.0;0.0;0.0;0.0;1.0
"vibhag";2.0;1.0;0.0;0.0;0.0;1.0
"massacre";2.0;2.0;0.0;0.0;0.0;1.0
"shetkari";2.0;2.0;0.0;0.0;0.0;1.0
"biswa";1.0;1.0;0.0;0.0;0.0;1.0
"tooth";3.0;2.0;0.0;0.0;0.0;1.0
"overt";1.0;1.0;0.0;0.0;0.0;1.0
"partap";3.0;2.0;0.0;0.0;0.0;1.0
"sewa";1.0;1.0;0.0;0.0;0.0;1.0
"tracke";3.0;3.0;0.0;0.0;0.0;1.0
"leslee";2.0;2.0;0.0;0.0;0.0;1.0
"gupta";9.0;6.0;0.0;0.0;0.0;1.0
"cag";3.0;2.0;0.0;0.0;0.0;1.0
"nagpur";13.0;9.0;0.0;0.0;0.0;1.0
"representate";8.0;8.0;0.0;0.0;0.0;1.0
"baran";1.0;1.0;0.0;0.0;0.0;1.0
"dichotomy";1.0;1.0;0.0;0.0;0.0;1.0
"naxalism";4.0;2.0;0.0;0.0;0.0;1.0
"salary";3.0;3.0;0.0;0.0;0.0;1.0
"radicalisation";1.0;1.0;0.0;0.0;0.0;1.0
"vidisha";1.0;1.0;0.0;0.0;0.0;1.0
"yanchich";1.0;1.0;0.0;0.0;0.0;1.0
"lahar";1.0;1.0;0.0;0.0;0.0;1.0
"vidabha";1.0;1.0;0.0;0.0;0.0;1.0
"seal";1.0;1.0;0.0;0.0;0.0;1.0
"goondas";1.0;1.0;0.0;0.0;0.0;1.0
"indresh";3.0;1.0;0.0;0.0;0.0;1.0
"ownership";3.0;2.0;0.0;0.0;0.0;1.0
"jairam";4.0;3.0;0.0;0.0;0.0;1.0
"banka";1.0;1.0;0.0;0.0;0.0;1.0
"barheit";1.0;1.0;0.0;0.0;0.0;1.0
"tractor";1.0;1.0;0.0;0.0;0.0;1.0
"rabri";2.0;1.0;0.0;0.0;0.0;1.0
"laksmhi";1.0;1.0;0.0;0.0;0.0;1.0
"kodarma";2.0;2.0;0.0;0.0;0.0;1.0
"league";1.0;1.0;0.0;0.0;0.0;1.0
"stande";6.0;6.0;0.0;0.0;0.0;1.0
"refugee";11.0;4.0;0.0;0.0;0.0;1.0
"digress";1.0;1.0;0.0;0.0;0.0;1.0
"uniformity";1.0;1.0;0.0;0.0;0.0;1.0
"essence";1.0;1.0;0.0;0.0;0.0;1.0
"geelani";6.0;2.0;0.0;0.0;0.0;1.0
"chavan";22.0;5.0;0.0;0.0;0.0;1.0
"petitioner";3.0;3.0;0.0;0.0;0.0;1.0
"mohanan";3.0;1.0;0.0;0.0;0.0;1.0
"timeframe";1.0;1.0;0.0;0.0;0.0;1.0
"overrs";1.0;1.0;0.0;0.0;0.0;1.0
"tit";1.0;1.0;0.0;0.0;0.0;1.0
"sustenance";1.0;1.0;0.0;0.0;0.0;1.0
"bhogaon";1.0;1.0;0.0;0.0;0.0;1.0
"arup";1.0;1.0;0.0;0.0;0.0;1.0
"interject";2.0;2.0;0.0;0.0;0.0;1.0
"bareli";2.0;2.0;0.0;0.0;0.0;1.0
"thank";2.0;2.0;0.0;0.0;0.0;1.0
"chadoora";2.0;2.0;0.0;0.0;0.0;1.0
"hinduism";1.0;1.0;0.0;0.0;0.0;1.0
"democratisate";1.0;1.0;0.0;0.0;0.0;1.0
"template";1.0;1.0;0.0;0.0;0.0;1.0
"loophole";1.0;1.0;0.0;0.0;0.0;1.0
"coercion";3.0;3.0;0.0;0.0;0.0;1.0
"march";20.0;16.0;0.0;0.0;0.0;1.0
"piyush";2.0;2.0;0.0;0.0;0.0;1.0
"pilgrimage";4.0;3.0;0.0;0.0;0.0;1.0
"shareef";2.0;1.0;0.0;0.0;0.0;1.0
"agrawal";14.0;1.0;0.0;0.0;0.0;1.0
"tobacco";6.0;1.0;0.0;0.0;0.0;1.0
"udyog";5.0;1.0;0.0;0.0;0.0;1.0
"bilaspur";3.0;1.0;0.0;0.0;0.0;1.0
"bansal";3.0;1.0;0.0;0.0;0.0;1.0
"ajanta";2.0;1.0;0.0;0.0;0.0;1.0
"sterilisate";2.0;1.0;0.0;0.0;0.0;1.0
"masala";1.0;1.0;0.0;0.0;0.0;1.0
"manager";1.0;1.0;0.0;0.0;0.0;1.0
"shashikala";1.0;1.0;0.0;0.0;0.0;1.0
"chain";1.0;1.0;0.0;0.0;0.0;1.0
"closete";1.0;1.0;0.0;0.0;0.0;1.0
"fond";1.0;1.0;0.0;0.0;0.0;1.0
"portal";1.0;1.0;0.0;0.0;0.0;1.0
"capacity";5.0;5.0;0.0;0.0;0.0;1.0
"bhu";2.0;1.0;0.0;0.0;0.0;1.0
"mosque";2.0;2.0;0.0;0.0;0.0;1.0
"diesel";6.0;5.0;0.0;0.0;0.0;1.0
"vilific";2.0;2.0;0.0;0.0;0.0;1.0
"blank";3.0;3.0;0.0;0.0;0.0;1.0
"release";9.0;9.0;0.0;0.0;0.0;1.0
"bijbehara";1.0;1.0;0.0;0.0;0.0;1.0
"oper";1.0;1.0;0.0;0.0;0.0;1.0
"dy";1.0;1.0;0.0;0.0;0.0;1.0
"shahnawaz";8.0;5.0;0.0;0.0;0.0;1.0
"floor";13.0;9.0;0.0;0.0;0.0;1.0
"imaginate";2.0;2.0;0.0;0.0;0.0;1.0
"jibe";8.0;8.0;0.0;0.0;0.0;1.0
"crowd";20.0;11.0;0.0;0.0;0.0;1.0
"saradha";44.0;15.0;0.0;0.0;0.0;1.0
"seate";1.0;1.0;0.0;0.0;0.0;1.0
"wheelchair";1.0;1.0;0.0;0.0;0.0;1.0
"panneerselvam";1.0;1.0;0.0;0.0;0.0;1.0
"crack";1.0;1.0;0.0;0.0;0.0;1.0
"mullaiperiyar";1.0;1.0;0.0;0.0;0.0;1.0
"pardon";1.0;1.0;0.0;0.0;0.0;1.0
"maken";21.0;8.0;0.0;0.0;0.0;1.0
"stance";7.0;6.0;0.0;0.0;0.0;1.0
"adami";1.0;1.0;0.0;0.0;0.0;1.0
"gaye";1.0;1.0;0.0;0.0;0.0;1.0
"grameen";1.0;1.0;0.0;0.0;0.0;1.0
"nalanda";1.0;1.0;0.0;0.0;0.0;1.0
"yojna";1.0;1.0;0.0;0.0;0.0;1.0
"confidante";1.0;1.0;0.0;0.0;0.0;1.0
"shrawan";1.0;1.0;0.0;0.0;0.0;1.0
"crunch";1.0;1.0;0.0;0.0;0.0;1.0
"scooter";1.0;1.0;0.0;0.0;0.0;1.0
"excise";1.0;1.0;0.0;0.0;0.0;1.0
"editor";3.0;2.0;0.0;0.0;0.0;1.0
"pravat";1.0;1.0;0.0;0.0;0.0;1.0
"icon";4.0;3.0;0.0;0.0;0.0;1.0
"ill";2.0;2.0;0.0;0.0;0.0;1.0
"sanghmitra";1.0;1.0;0.0;0.0;0.0;1.0
"prasun";1.0;1.0;0.0;0.0;0.0;1.0
"jitan";9.0;8.0;0.0;0.0;0.0;1.0
